POP,HFI,AGRI,NITRO,PHOSF,POTAS,GDP_1990,GDP_1991,GDP_1992,GDP_1993,GDP_1994,GDP_1995,GDP_1996,GDP_1997,GDP_1998,GDP_1999,GDP_2000,GDP_2001,GDP_2002,GDP_2003,GDP_2004,GDP_2005,GDP_2006,GDP_2007,GDP_2008,GDP_2009,GDP_2010,GDP_2011,GDP_2012,GDP_2013,GDP_2014,GDP_2015,HDI_1990,HDI_1991,HDI_1992,HDI_1993,HDI_1994,HDI_1995,HDI_1996,HDI_1997,HDI_1998,HDI_1999,HDI_2000,HDI_2001,HDI_2002,HDI_2003,HDI_2004,HDI_2005,HDI_2006,HDI_2007,HDI_2008,HDI_2009,HDI_2010,HDI_2011,HDI_2012,HDI_2013,HDI_2014,HDI_2015
124.40,27.80,0.77,192189.78,91857.04,31737.82,1581.17,1432.40,1454.67,1558.60,1684.10,1810.09,1915.96,1932.35,1956.76,1992.01,1882.79,1995.37,1920.83,2140.88,2186.32,2227.44,2427.21,2543.00,2663.25,2786.22,2990.21,3146.49,3280.67,3454.55,3659.62,3889.34,0.35,0.35,0.36,0.36,0.37,0.37,0.38,0.39,0.39,0.40,0.40,0.41,0.41,0.42,0.43,0.44,0.44,0.45,0.46,0.46,0.47,0.48,0.49,0.49,0.50,0.51
248.42,31.51,0.45,333197.05,148187.41,30023.32,2152.84,1993.09,2317.96,2306.97,2389.69,2529.44,2686.18,2748.76,2842.16,2965.83,2883.63,3065.87,3254.40,3619.98,3798.35,4324.83,4607.17,4895.33,4913.71,5191.12,5756.95,6057.83,6316.16,6650.93,7045.73,7488.01,0.46,0.46,0.47,0.48,0.49,0.49,0.50,0.51,0.52,0.52,0.53,0.53,0.54,0.55,0.56,0.57,0.58,0.60,0.60,0.61,0.62,0.63,0.64,0.65,0.66,0.67
84.14,26.17,0.75,150230.71,70431.00,20831.07,1581.17,1432.40,1454.67,1558.60,1684.10,1810.09,1915.96,1932.35,1956.76,1992.01,1882.79,1995.37,1920.83,2140.88,2186.32,2227.44,2427.21,2543.00,2663.25,2786.22,2990.21,3146.49,3280.67,3454.55,3659.62,3889.34,0.35,0.35,0.36,0.36,0.37,0.37,0.38,0.39,0.39,0.40,0.40,0.41,0.41,0.42,0.43,0.44,0.44,0.45,0.46,0.46,0.47,0.48,0.49,0.49,0.50,0.51
200.77,35.99,0.57,180525.51,86531.26,27166.83,1581.17,1432.40,1454.67,1558.60,1684.10,1810.09,1915.96,1932.35,1956.76,1992.01,1882.79,1995.37,1920.83,2140.88,2186.32,2227.44,2427.21,2543.00,2663.25,2786.22,2990.21,3146.49,3280.67,3454.55,3659.62,3889.34,0.35,0.35,0.36,0.36,0.37,0.37,0.38,0.39,0.39,0.40,0.40,0.41,0.41,0.42,0.43,0.44,0.44,0.45,0.46,0.46,0.47,0.48,0.49,0.49,0.50,0.51
60.91,33.49,0.64,178252.88,69475.49,22745.83,1581.17,1432.40,1454.67,1558.60,1684.10,1810.09,1915.96,1932.35,1956.76,1992.01,1882.79,1995.37,1920.83,2140.88,2186.32,2227.44,2427.21,2543.00,2663.25,2786.22,2990.21,3146.49,3280.67,3454.55,3659.62,3889.34,0.35,0.35,0.36,0.37,0.37,0.38,0.38,0.39,0.39,0.40,0.41,0.41,0.41,0.43,0.43,0.44,0.45,0.46,0.46,0.47,0.48,0.48,0.49,0.50,0.50,0.51
129.17,29.26,0.78,126868.97,62114.72,21452.53,1581.17,1432.40,1454.67,1558.60,1684.10,1810.09,1915.96,1932.35,1956.76,1992.01,1882.79,1995.37,1920.83,2140.88,2186.32,2227.44,2427.21,2543.00,2663.25,2786.22,2990.21,3146.49,3280.67,3454.55,3659.62,3889.34,0.35,0.35,0.36,0.36,0.37,0.37,0.38,0.39,0.39,0.40,0.40,0.41,0.41,0.42,0.43,0.44,0.44,0.45,0.46,0.46,0.47,0.48,0.49,0.49,0.50,0.51
175.70,33.29,0.68,161063.77,74067.59,23132.91,1608.83,1460.77,1491.99,1595.78,1721.73,1848.58,1955.50,1971.90,1997.38,2035.06,1926.62,2040.43,1973.19,2195.40,2246.84,2303.04,2509.65,2632.69,2749.42,2881.18,3093.32,3254.99,3393.80,3573.68,3785.81,4023.46,0.35,0.36,0.36,0.37,0.37,0.38,0.39,0.39,0.40,0.40,0.41,0.41,0.42,0.43,0.44,0.44,0.45,0.46,0.47,0.47,0.48,0.49,0.50,0.50,0.51,0.52
162.85,32.61,0.73,169840.13,76319.71,23910.32,1581.17,1432.40,1454.67,1558.60,1684.10,1810.09,1915.96,1932.35,1956.76,1992.01,1882.79,1995.37,1920.83,2140.88,2186.32,2227.44,2427.21,2543.00,2663.25,2786.22,2990.21,3146.49,3280.67,3454.55,3659.62,3889.34,0.35,0.35,0.36,0.36,0.37,0.38,0.38,0.39,0.39,0.40,0.40,0.41,0.41,0.42,0.43,0.44,0.45,0.45,0.46,0.47,0.47,0.48,0.49,0.50,0.50,0.51
104.46,29.77,0.75,81298.85,31194.94,10677.84,1581.17,1432.40,1454.67,1558.60,1684.10,1810.09,1915.96,1932.35,1956.76,1992.01,1882.79,1995.37,1920.83,2140.88,2186.32,2227.44,2427.21,2543.00,2663.25,2786.22,2990.21,3146.49,3280.67,3454.55,3659.62,3889.34,0.36,0.36,0.37,0.37,0.38,0.39,0.39,0.40,0.40,0.41,0.42,0.42,0.43,0.44,0.44,0.45,0.46,0.47,0.47,0.48,0.49,0.50,0.50,0.51,0.52,0.53
167.97,32.76,0.73,161626.10,71722.92,22683.22,1581.17,1432.40,1454.67,1558.60,1684.10,1810.09,1915.96,1932.35,1956.76,1992.01,1882.79,1995.37,1920.83,2140.88,2186.32,2227.44,2427.21,2543.00,2663.25,2786.22,2990.21,3146.49,3280.67,3454.55,3659.62,3889.34,0.35,0.35,0.36,0.36,0.37,0.38,0.38,0.39,0.39,0.40,0.40,0.41,0.41,0.42,0.43,0.44,0.45,0.46,0.46,0.47,0.47,0.48,0.49,0.50,0.50,0.51
135.39,32.11,0.70,125587.06,49787.27,16086.94,1581.17,1432.40,1454.67,1558.60,1684.10,1810.09,1915.96,1932.35,1956.76,1992.01,1882.79,1995.37,1920.83,2140.88,2186.32,2227.44,2427.21,2543.00,2663.25,2786.22,2990.21,3146.49,3280.67,3454.55,3659.62,3889.34,0.35,0.36,0.36,0.37,0.37,0.38,0.39,0.39,0.40,0.40,0.41,0.41,0.42,0.43,0.43,0.44,0.45,0.46,0.46,0.47,0.48,0.49,0.49,0.50,0.51,0.51
214.20,31.32,0.49,115376.59,54940.83,18725.71,1581.17,1432.40,1454.67,1558.60,1684.10,1810.09,1915.96,1932.35,1956.76,1992.01,1882.79,1995.37,1920.83,2140.88,2186.32,2227.44,2427.21,2543.00,2663.25,2786.22,2990.21,3146.49,3280.67,3454.55,3659.62,3889.34,0.35,0.35,0.36,0.36,0.37,0.37,0.38,0.39,0.39,0.40,0.40,0.41,0.41,0.42,0.43,0.44,0.44,0.45,0.46,0.46,0.47,0.48,0.49,0.49,0.50,0.51
208.36,33.01,0.60,102806.19,49171.43,14509.37,1585.65,1437.07,1460.45,1564.68,1690.40,1816.54,1922.49,1938.76,1963.21,1998.75,1889.62,2002.28,1928.61,2148.73,2195.11,2238.19,2439.24,2556.13,2675.90,2800.36,3005.14,3162.20,3297.05,3471.80,3677.89,3908.76,0.35,0.35,0.36,0.36,0.37,0.38,0.38,0.39,0.39,0.40,0.40,0.41,0.41,0.42,0.43,0.44,0.45,0.45,0.46,0.46,0.47,0.48,0.49,0.50,0.50,0.51
169.38,32.93,0.70,165287.69,75680.85,23709.20,1581.41,1432.65,1454.98,1558.92,1684.44,1810.43,1916.31,1932.70,1957.10,1992.37,1883.15,1995.74,1921.24,2141.30,2186.79,2228.02,2427.85,2543.70,2663.93,2786.97,2991.01,3147.33,3281.55,3455.48,3660.60,3890.38,0.35,0.35,0.36,0.36,0.37,0.38,0.38,0.39,0.39,0.40,0.40,0.41,0.41,0.42,0.43,0.44,0.45,0.45,0.46,0.47,0.47,0.48,0.49,0.50,0.50,0.51
74.37,34.12,0.65,164997.84,64604.75,21040.67,1581.17,1432.40,1454.67,1558.60,1684.10,1810.09,1915.96,1932.35,1956.76,1992.01,1882.79,1995.37,1920.83,2140.88,2186.32,2227.44,2427.21,2543.00,2663.25,2786.22,2990.21,3146.49,3280.67,3454.55,3659.62,3889.34,0.35,0.35,0.36,0.36,0.37,0.38,0.38,0.39,0.39,0.40,0.40,0.41,0.41,0.42,0.43,0.44,0.45,0.45,0.46,0.47,0.47,0.48,0.49,0.50,0.50,0.51
90.51,27.24,0.69,85870.81,33778.77,10874.17,1581.17,1432.40,1454.67,1558.60,1684.10,1810.09,1915.96,1932.35,1956.76,1992.01,1882.79,1995.37,1920.83,2140.88,2186.32,2227.44,2427.21,2543.00,2663.25,2786.22,2990.21,3146.49,3280.67,3454.55,3659.62,3889.34,0.35,0.36,0.36,0.37,0.38,0.38,0.39,0.39,0.40,0.41,0.41,0.41,0.42,0.43,0.44,0.44,0.45,0.46,0.47,0.47,0.48,0.49,0.50,0.50,0.51,0.52
166.37,32.81,0.71,169653.09,77456.81,24346.67,1581.17,1432.40,1454.67,1558.60,1684.10,1810.09,1915.96,1932.35,1956.76,1992.01,1882.79,1995.37,1920.83,2140.88,2186.32,2227.44,2427.21,2543.00,2663.25,2786.22,2990.21,3146.49,3280.67,3454.55,3659.62,3889.34,0.35,0.35,0.36,0.36,0.37,0.38,0.38,0.39,0.39,0.40,0.40,0.41,0.41,0.42,0.43,0.44,0.45,0.45,0.46,0.47,0.47,0.48,0.49,0.50,0.50,0.51
260.76,36.09,0.73,170627.03,71280.07,22887.80,1581.17,1432.40,1454.67,1558.60,1684.10,1810.09,1915.96,1932.35,1956.76,1992.01,1882.79,1995.37,1920.83,2140.88,2186.32,2227.44,2427.21,2543.00,2663.25,2786.22,2990.21,3146.49,3280.67,3454.55,3659.62,3889.34,0.35,0.35,0.36,0.36,0.37,0.37,0.38,0.39,0.39,0.40,0.40,0.41,0.41,0.42,0.43,0.44,0.44,0.45,0.46,0.46,0.47,0.48,0.49,0.49,0.50,0.51
172.70,33.21,0.69,164325.08,75477.66,23604.50,1581.39,1432.63,1454.95,1558.90,1684.41,1810.41,1916.28,1932.67,1957.07,1992.34,1883.13,1995.72,1921.21,2141.26,2186.75,2227.97,2427.80,2543.65,2663.88,2786.92,2990.95,3147.27,3281.48,3455.41,3660.52,3890.30,0.35,0.35,0.36,0.36,0.37,0.38,0.38,0.39,0.39,0.40,0.40,0.41,0.41,0.42,0.43,0.44,0.45,0.45,0.46,0.46,0.47,0.48,0.49,0.50,0.50,0.51
171.39,33.08,0.73,154329.70,67064.07,21992.94,1581.17,1432.40,1454.67,1558.60,1684.10,1810.09,1915.96,1932.35,1956.76,1992.01,1882.79,1995.37,1920.83,2140.88,2186.32,2227.44,2427.21,2543.00,2663.25,2786.22,2990.21,3146.49,3280.67,3454.55,3659.62,3889.34,0.35,0.35,0.36,0.36,0.37,0.38,0.38,0.39,0.39,0.40,0.41,0.41,0.41,0.42,0.43,0.44,0.45,0.46,0.46,0.47,0.48,0.48,0.49,0.50,0.50,0.51
160.73,35.72,0.78,159615.84,75043.78,23965.47,1581.17,1432.40,1454.67,1558.60,1684.10,1810.09,1915.96,1932.35,1956.76,1992.01,1882.79,1995.37,1920.83,2140.88,2186.32,2227.44,2427.21,2543.00,2663.25,2786.22,2990.21,3146.49,3280.67,3454.55,3659.62,3889.34,0.35,0.35,0.36,0.36,0.37,0.37,0.38,0.39,0.39,0.40,0.40,0.41,0.41,0.42,0.43,0.44,0.44,0.45,0.46,0.46,0.47,0.48,0.49,0.49,0.50,0.51
163.64,29.70,0.76,134756.15,63524.32,18920.40,1581.17,1432.40,1454.67,1558.60,1684.10,1810.09,1915.96,1932.35,1956.76,1992.01,1882.79,1995.37,1920.83,2140.88,2186.32,2227.44,2427.21,2543.00,2663.25,2786.22,2990.21,3146.49,3280.67,3454.55,3659.62,3889.34,0.35,0.35,0.36,0.36,0.37,0.37,0.38,0.39,0.39,0.40,0.40,0.41,0.41,0.42,0.43,0.44,0.44,0.45,0.46,0.46,0.47,0.48,0.49,0.49,0.50,0.51
183.66,36.10,0.44,168625.28,78672.64,34032.39,1718.33,1777.23,1770.61,1922.69,2032.29,2112.28,2177.71,2186.99,2283.39,2513.86,2738.85,2854.79,2899.00,3105.49,3281.08,3536.08,3837.81,4295.03,4404.30,4757.09,5335.83,5614.70,5854.14,6164.42,6530.34,6940.27,0.44,0.44,0.45,0.46,0.47,0.47,0.48,0.49,0.49,0.50,0.51,0.51,0.52,0.53,0.54,0.55,0.56,0.57,0.58,0.58,0.60,0.61,0.62,0.62,0.63,0.64
199.33,35.94,0.48,172948.30,101608.99,36424.10,1727.45,1805.60,1799.70,1933.08,2038.65,2124.61,2200.74,2219.28,2320.31,2546.62,2750.65,2850.15,2900.50,3085.82,3283.56,3586.74,3880.25,4326.17,4431.02,4742.71,5296.24,5573.04,5810.70,6118.68,6481.89,6888.77,0.45,0.45,0.46,0.46,0.47,0.48,0.49,0.50,0.50,0.51,0.52,0.52,0.53,0.54,0.55,0.56,0.57,0.58,0.59,0.59,0.61,0.62,0.63,0.63,0.64,0.65
157.74,33.11,0.64,138758.26,77984.39,28546.60,1730.74,1815.85,1810.22,1936.83,2040.95,2129.07,2209.07,2230.95,2333.66,2558.47,2754.92,2848.47,2901.04,3078.72,3284.45,3605.05,3895.59,4337.42,4440.68,4737.52,5281.93,5557.98,5795.00,6102.15,6464.37,6870.16,0.45,0.45,0.46,0.47,0.48,0.48,0.49,0.50,0.51,0.51,0.52,0.52,0.53,0.54,0.55,0.56,0.57,0.58,0.59,0.60,0.61,0.62,0.63,0.64,0.65,0.66
294.81,37.68,0.58,179166.45,104456.65,35963.67,1753.82,1887.66,1883.89,1963.13,2057.05,2160.31,2267.38,2312.70,2427.12,2641.42,2784.80,2836.70,2904.85,3028.94,3290.71,3733.29,4003.03,4416.25,4508.34,4701.13,5181.71,5452.52,5685.04,5986.36,6341.72,6739.80,0.47,0.47,0.48,0.49,0.50,0.50,0.51,0.52,0.53,0.53,0.54,0.55,0.55,0.57,0.58,0.59,0.60,0.61,0.62,0.62,0.63,0.65,0.66,0.66,0.67,0.68
109.72,30.67,0.54,93588.60,43489.41,18414.51,1718.33,1777.23,1770.61,1922.69,2032.29,2112.28,2177.71,2186.99,2283.39,2513.86,2738.85,2854.79,2899.00,3105.49,3281.08,3536.08,3837.81,4295.03,4404.30,4757.09,5335.83,5614.70,5854.14,6164.42,6530.34,6940.27,0.44,0.44,0.45,0.46,0.47,0.47,0.48,0.49,0.49,0.50,0.51,0.51,0.52,0.53,0.54,0.55,0.56,0.57,0.58,0.58,0.60,0.61,0.62,0.62,0.63,0.64
194.18,35.49,0.53,151682.55,85756.33,31355.10,1724.69,1797.01,1790.90,1929.93,2036.73,2120.88,2193.77,2209.51,2309.14,2536.71,2747.08,2851.55,2900.05,3091.77,3282.81,3571.41,3867.41,4316.74,4422.94,4747.06,5308.22,5585.65,5823.85,6132.52,6496.55,6904.36,0.45,0.45,0.46,0.46,0.47,0.48,0.49,0.49,0.50,0.51,0.51,0.52,0.53,0.54,0.55,0.56,0.57,0.58,0.59,0.59,0.60,0.61,0.62,0.63,0.64,0.65
197.40,33.62,0.49,177332.98,120133.19,39159.18,1725.80,1800.48,1794.46,1931.20,2037.50,2122.39,2196.59,2213.45,2313.65,2540.71,2748.52,2850.98,2900.23,3089.37,3283.11,3577.60,3872.60,4320.55,4426.20,4745.31,5303.38,5580.56,5818.54,6126.93,6490.63,6898.06,0.45,0.45,0.46,0.46,0.47,0.48,0.49,0.49,0.50,0.51,0.51,0.52,0.53,0.54,0.55,0.56,0.57,0.58,0.59,0.59,0.60,0.61,0.62,0.63,0.64,0.65
234.39,37.45,0.41,200868.30,126949.72,42890.34,1734.87,1828.70,1823.41,1941.54,2043.83,2134.66,2219.50,2245.58,2350.38,2573.31,2760.26,2846.36,2901.72,3069.81,3285.57,3628.00,3914.82,4351.53,4452.79,4731.01,5263.99,5539.11,5775.32,6081.42,6442.42,6846.83,0.45,0.46,0.46,0.47,0.48,0.49,0.50,0.50,0.51,0.52,0.52,0.53,0.53,0.55,0.56,0.57,0.58,0.59,0.60,0.60,0.61,0.62,0.63,0.64,0.65,0.66
177.72,33.44,0.43,108636.63,45633.47,10742.44,1927.77,1801.30,2032.99,1942.92,1989.82,2128.04,2306.50,2411.31,2535.70,2669.17,2585.52,2747.31,2747.22,3129.52,3199.37,3603.72,3880.96,4097.35,4143.57,4389.66,4934.81,5192.72,5414.16,5701.12,6039.54,6418.66,0.44,0.45,0.45,0.46,0.47,0.48,0.48,0.49,0.50,0.50,0.51,0.52,0.52,0.53,0.54,0.55,0.56,0.57,0.58,0.59,0.60,0.61,0.62,0.63,0.64,0.64
156.67,32.86,0.44,76767.71,31486.74,8018.25,1857.56,1737.63,1936.83,1838.54,1881.23,2018.46,2198.17,2308.16,2434.52,2565.15,2479.82,2634.31,2586.63,2964.36,3007.79,3364.92,3636.93,3831.45,3887.99,4120.40,4642.99,4885.65,5093.99,5363.98,5682.39,6039.09,0.43,0.44,0.44,0.45,0.46,0.47,0.47,0.48,0.49,0.50,0.50,0.51,0.51,0.52,0.53,0.54,0.55,0.56,0.57,0.58,0.59,0.60,0.61,0.61,0.62,0.63
176.66,24.20,0.46,52281.37,21887.41,5385.04,1898.87,1775.09,1993.40,1899.95,1945.12,2082.93,2261.90,2368.85,2494.05,2626.35,2542.01,2700.79,2681.11,3061.53,3120.50,3505.42,3780.50,3987.89,4038.36,4278.81,4814.68,5066.31,5282.36,5562.33,5892.52,6262.41,0.44,0.44,0.45,0.46,0.46,0.47,0.48,0.49,0.49,0.50,0.51,0.51,0.52,0.53,0.54,0.55,0.56,0.57,0.58,0.58,0.59,0.60,0.61,0.62,0.63,0.64
283.65,29.91,0.38,193079.43,84241.66,18016.74,2247.95,2091.61,2471.52,2418.93,2485.02,2627.76,2800.50,2881.69,2997.08,3143.53,3067.48,3262.57,3479.50,3882.67,4073.00,4692.69,4993.72,5309.86,5309.08,5617.51,6265.55,6593.01,6874.17,7238.51,7668.19,8149.54,0.48,0.49,0.49,0.50,0.51,0.52,0.53,0.53,0.54,0.55,0.56,0.56,0.57,0.58,0.59,0.60,0.61,0.63,0.63,0.64,0.65,0.66,0.67,0.68,0.69,0.70
131.75,32.03,0.44,39655.88,14863.27,4804.78,1686.62,1582.64,1702.71,1584.41,1616.85,1751.67,1934.43,2057.03,2188.20,2311.90,2222.51,2359.22,2195.69,2562.27,2541.38,2783.54,3042.86,3184.12,3265.75,3464.88,3932.54,4138.07,4314.53,4543.21,4812.90,5115.02,0.41,0.42,0.42,0.43,0.44,0.44,0.45,0.46,0.46,0.47,0.48,0.48,0.49,0.50,0.51,0.52,0.53,0.54,0.54,0.55,0.56,0.57,0.58,0.58,0.59,0.60
295.98,32.77,0.42,229698.46,99135.50,20828.80,2200.70,2048.77,2406.80,2348.68,2411.94,2554.01,2727.60,2812.27,2928.99,3073.52,2996.35,3186.53,3371.43,3771.52,3944.07,4531.98,4829.50,5130.92,5137.07,5436.30,6069.16,6386.36,6658.70,7011.62,7427.84,7894.10,0.48,0.48,0.49,0.49,0.50,0.51,0.52,0.53,0.53,0.54,0.55,0.55,0.56,0.58,0.58,0.60,0.61,0.62,0.63,0.63,0.64,0.66,0.67,0.67,0.68,0.69
130.31,34.43,0.38,40807.50,14866.00,5086.29,1617.77,1520.21,1608.40,1482.04,1510.36,1644.20,1828.19,1955.87,2088.98,2209.88,2118.86,2248.41,2038.20,2400.30,2353.50,2549.35,2803.55,2923.36,3015.10,3200.82,3646.35,3836.92,4000.55,4212.58,4462.64,4742.78,0.40,0.41,0.41,0.42,0.43,0.43,0.44,0.45,0.45,0.46,0.47,0.47,0.48,0.49,0.50,0.51,0.52,0.52,0.53,0.54,0.55,0.56,0.57,0.57,0.58,0.59
300.51,31.99,0.40,136914.58,58201.92,13831.79,2115.70,1971.69,2290.38,2222.31,2280.47,2421.35,2596.45,2687.40,2806.50,2947.59,2868.40,3049.74,3177.02,3571.58,3712.14,4242.89,4534.09,4809.02,4827.66,5110.33,5715.88,6014.61,6271.10,6603.48,6995.47,7434.59,0.47,0.47,0.48,0.48,0.49,0.50,0.51,0.52,0.52,0.53,0.54,0.54,0.55,0.56,0.57,0.58,0.59,0.60,0.61,0.62,0.63,0.64,0.65,0.66,0.67,0.68
260.19,34.57,0.80,232726.67,78007.45,26574.42,1090.64,1089.35,1065.47,1079.95,1116.48,1166.04,1218.86,1233.15,1272.57,1344.15,1350.60,1364.13,1404.70,1482.44,1662.72,1673.85,1820.83,2050.67,2087.95,2181.94,2405.60,2531.33,2639.28,2779.16,2944.14,3128.95,0.35,0.35,0.35,0.36,0.37,0.37,0.38,0.38,0.39,0.39,0.40,0.40,0.41,0.42,0.42,0.43,0.44,0.45,0.45,0.46,0.47,0.48,0.48,0.49,0.50,0.50
184.39,30.67,0.79,140212.19,50219.90,27521.51,1176.88,1285.49,1265.06,1286.39,1352.74,1444.98,1542.62,1584.45,1645.21,1728.29,1700.15,1763.58,1785.70,2054.29,2283.23,2403.68,2647.43,3095.23,3067.13,3214.52,3567.75,3754.21,3914.31,4121.77,4366.44,4640.54,0.34,0.34,0.35,0.35,0.36,0.36,0.37,0.37,0.38,0.38,0.39,0.39,0.40,0.41,0.41,0.42,0.43,0.44,0.44,0.45,0.46,0.46,0.47,0.48,0.48,0.49
395.53,38.41,0.76,271861.40,87161.03,33776.42,1114.97,1086.07,1060.10,1073.06,1105.94,1151.17,1200.43,1213.79,1254.99,1332.40,1351.45,1361.24,1405.62,1444.26,1611.61,1591.34,1715.02,1889.71,1945.42,2039.44,2239.57,2356.62,2457.12,2587.35,2740.94,2913.00,0.36,0.36,0.36,0.37,0.38,0.38,0.39,0.39,0.40,0.41,0.41,0.41,0.42,0.43,0.44,0.44,0.45,0.46,0.47,0.47,0.48,0.49,0.50,0.50,0.51,0.52
255.50,31.64,0.79,167760.71,60193.93,32888.60,1177.19,1286.19,1265.78,1287.13,1353.60,1445.99,1543.79,1585.72,1646.56,1729.68,1701.42,1765.02,1787.07,2056.36,2285.47,2406.31,2650.41,3099.00,3070.66,3218.25,3571.94,3758.63,3918.91,4126.62,4371.58,4646.00,0.34,0.34,0.35,0.35,0.36,0.36,0.37,0.37,0.38,0.38,0.39,0.39,0.40,0.41,0.41,0.42,0.43,0.44,0.44,0.45,0.46,0.46,0.47,0.48,0.48,0.49
333.98,37.43,0.76,270339.09,86657.01,33958.40,1114.65,1087.75,1061.89,1074.96,1108.23,1153.97,1203.73,1217.35,1258.63,1335.89,1354.16,1364.49,1408.57,1450.32,1618.59,1600.47,1725.86,1904.53,1958.97,2053.41,2255.53,2373.41,2474.63,2605.78,2760.47,2933.75,0.35,0.36,0.36,0.37,0.38,0.38,0.39,0.39,0.40,0.41,0.41,0.41,0.42,0.43,0.44,0.44,0.45,0.46,0.47,0.47,0.48,0.49,0.50,0.50,0.51,0.52
382.16,38.51,0.76,282602.75,90810.76,34337.20,1112.46,1083.68,1057.79,1070.74,1103.44,1148.35,1197.22,1210.28,1251.09,1328.02,1346.81,1356.16,1400.57,1438.92,1606.36,1586.44,1710.16,1885.12,1940.65,2033.97,2233.73,2350.47,2450.71,2580.60,2733.79,2905.40,0.35,0.36,0.36,0.37,0.38,0.38,0.39,0.39,0.40,0.41,0.41,0.41,0.42,0.43,0.44,0.44,0.45,0.46,0.47,0.47,0.48,0.49,0.50,0.50,0.51,0.52
245.15,28.62,0.79,160651.45,57692.15,31471.22,1177.38,1286.62,1266.22,1287.58,1354.11,1446.59,1544.49,1586.48,1647.37,1730.51,1702.17,1765.89,1787.90,2057.60,2286.82,2407.90,2652.21,3101.27,3072.79,3220.49,3574.46,3761.28,3921.68,4129.53,4374.66,4649.27,0.34,0.34,0.35,0.35,0.36,0.36,0.37,0.37,0.38,0.38,0.39,0.39,0.40,0.41,0.41,0.42,0.43,0.44,0.44,0.45,0.46,0.46,0.47,0.48,0.48,0.49
869.85,49.42,0.71,287814.13,89885.95,40637.00,1134.32,1082.55,1054.87,1066.56,1096.35,1137.87,1184.04,1196.53,1239.08,1321.16,1350.59,1357.11,1404.67,1410.77,1567.41,1521.20,1625.54,1754.54,1825.50,1919.31,2099.78,2209.53,2303.75,2425.85,2569.85,2731.17,0.36,0.37,0.37,0.38,0.38,0.39,0.40,0.40,0.41,0.41,0.42,0.42,0.43,0.44,0.45,0.45,0.46,0.47,0.48,0.48,0.49,0.50,0.51,0.51,0.52,0.53
380.21,38.60,0.76,332829.97,98134.71,52303.66,1178.35,1150.21,1122.59,1135.86,1174.20,1228.43,1288.50,1310.23,1361.33,1450.71,1474.87,1496.99,1540.13,1592.16,1758.88,1733.98,1859.68,2035.33,2093.33,2206.09,2419.41,2545.86,2654.42,2795.11,2961.03,3146.90,0.37,0.37,0.37,0.38,0.39,0.39,0.40,0.40,0.41,0.42,0.42,0.43,0.43,0.44,0.45,0.46,0.47,0.47,0.48,0.49,0.49,0.50,0.51,0.52,0.52,0.53
229.14,33.72,0.67,172840.97,83241.10,31792.30,2485.37,2374.45,2622.96,2785.61,2955.11,3111.29,3235.20,3225.68,3258.88,3352.14,3262.19,3389.91,3491.16,3725.14,3961.33,4397.40,4854.21,5194.15,5215.96,5641.71,6003.08,6316.83,6586.21,6935.28,7346.97,7808.16,0.48,0.49,0.50,0.50,0.51,0.52,0.53,0.54,0.54,0.55,0.56,0.57,0.57,0.59,0.60,0.61,0.62,0.63,0.64,0.64,0.66,0.67,0.68,0.69,0.70,0.71
118.11,32.57,0.72,111940.87,53378.85,18134.62,2002.22,1871.08,1998.70,2129.98,2275.97,2416.01,2530.28,2534.61,2563.11,2625.38,2525.12,2644.76,2652.08,2878.61,3012.88,3237.91,3557.38,3777.54,3851.95,4115.92,4393.20,4622.80,4819.94,5075.40,5376.68,5714.19,0.41,0.42,0.42,0.43,0.44,0.44,0.45,0.46,0.46,0.47,0.48,0.48,0.49,0.50,0.51,0.52,0.53,0.54,0.54,0.55,0.56,0.57,0.58,0.58,0.59,0.60
261.09,34.54,0.61,181474.76,73082.01,29099.35,2799.94,2702.08,3029.80,3212.41,3397.00,3563.66,3693.97,3675.62,3712.08,3825.69,3742.49,3875.66,4038.55,4277.80,4580.39,5154.59,5700.59,6118.60,6106.04,6637.01,7053.96,7422.62,7739.16,8149.35,8633.10,9175.02,0.53,0.54,0.55,0.55,0.56,0.57,0.58,0.59,0.60,0.61,0.61,0.62,0.63,0.64,0.65,0.67,0.68,0.69,0.70,0.71,0.72,0.73,0.74,0.75,0.76,0.78
249.70,34.77,0.63,174135.16,78665.78,29919.80,2601.96,2493.70,2781.54,2942.08,3112.76,3272.49,3401.24,3392.36,3430.73,3534.77,3448.25,3581.75,3715.35,3959.83,4221.40,4723.40,5208.27,5579.06,5585.65,6048.09,6446.46,6783.38,7072.65,7447.51,7889.61,8384.86,0.50,0.51,0.52,0.52,0.53,0.54,0.55,0.56,0.57,0.58,0.58,0.59,0.59,0.61,0.62,0.63,0.64,0.65,0.66,0.67,0.68,0.69,0.70,0.71,0.72,0.73
257.05,33.92,0.69,128972.50,48801.26,20347.15,2798.92,2700.92,3028.81,3210.94,3395.28,3561.89,3692.29,3674.14,3710.77,3824.46,3741.27,3874.59,4037.70,4277.31,4579.71,5154.12,5699.60,6117.44,6104.88,6635.41,7052.90,7421.51,7738.00,8148.12,8631.80,9173.65,0.53,0.54,0.55,0.55,0.56,0.57,0.58,0.59,0.60,0.61,0.61,0.62,0.63,0.64,0.65,0.67,0.68,0.69,0.70,0.71,0.72,0.73,0.74,0.75,0.76,0.78
