"URBAN","MIXED_SETTLEMENTS","RICE_VILLAGES","IRRIGATED_VILLAGES","RAINFED_VILLAGES","PASTORAL_VILLAGES","RESIDENTIAL_IRRIGATED_CROPLANDS","RESIDENTIAL_RAINFED_CROPLANDS","POPULATED_CROPLANDS","REMOTE_CROPLANDS","RESIDENTIAL_RANGELANDS","POPULATED_RANGELANDS","REMOTE_RANGELANDS","RESIDENTIAL_WOODLANDS","POPULATED_WOODLANDS","REMOTE_WOODLANDS","INHABITED_TREELESS_AND_BARREN_LANDS","WILD_WOODLANDS","WILD_TREELESS_AND_BARREN_LANDS"
0,0,0,0,11.9303980003845,0,0,32.3303210920977,0.961353585848875,0,0.961353585848875,15.8046529513555,4.72024610651798,0.961353585848875,0,0,30.311478561815,0,2.01884253028264
0,0.602457079855095,0,0,16.679792093243,0.393762797290912,0,31.9932272798866,0.433139077020003,0,3.1501023783273,8.98960466215152,2.82721688454875,0.527642148369822,0,0,32.8043786423059,0,1.5986769570011
0.753321462813313,7.97151075195179,74.0514997945487,1.3696753869333,4.44459663059855,0,0.684837693466648,0.712231201205314,0,0,0.150664292562663,0,0,9.86166278591974,0,0,0,0,0
0.720073501737918,0,7.54278376762824,39.1291593792203,29.8761318603467,0,7.71270118886847,14.2370873829396,0.110695388430118,0,0,0,0,0.560672142398548,0,0,0.110695388430118,0,0
1.00257983120624,1.5771446381245,41.3007814209458,16.7795765319682,14.5409832391024,0.0529415092386136,2.56318024769368,11.0562364777672,0.301211570708402,0,0.544251523402602,1.94752172896722,1.00450109565442,3.79182886230191,1.10163168720107,0.0747158396512692,2.27018741934692,0,0.0800526853406455
0,0,51.4640356460853,0,11.1075747931254,0,0,28.7555697008275,0,0,0,0,0,6.61998726925525,2.05283259070656,0,0,0,0
0.192776549299768,8.17221371737446,24.4108030466255,0.566989850881669,4.91769197331368,0,0,4.22029445672923,1.51197293568445,1.32297631872389,4.15981553930185,13.1503846081155,15.9872238286935,15.2954962106178,2.75557067528491,0,3.33579028935382,0,0
1.59161643619745,0.0236378678643186,90.655162904306,0,4.88909900326991,0,0,2.03679628097546,0,0,0,0,0,0.803687507386834,0,0,0,0,0
0.0974298018277831,7.8401761530817,14.6894912215749,1.62318049845087,7.45727703189852,0.0974298018277831,0.194859603655566,8.41696057990218,0.57483583078392,0,3.70135817143748,15.2886845028157,8.46957267288918,16.148989652955,4.00436485512188,0.682008612794481,10.3782224906955,0,0.335158518287574
0.456852791878173,0.464104423495286,33.7744742567078,6.40862944162436,13.8923132704859,0.181290790427846,0,20.7287889775199,0.199419869470631,0,1.45032632342277,4.13886874546773,1.30166787527194,1.16388687454677,0,0,15.1033357505439,0,0.736040609137056
3.33445040214477,0,30.5127345844504,65.3150134048257,0.703753351206434,0,0,0.134048257372654,0,0,0,0,0,0,0,0,0,0,0
0.234941705089425,7.47995653578456,37.8831752371443,2.53854512349123,5.30145957534287,0.0587354262723562,0.117470852544712,5.86238289624387,0.346539015006901,0,2.23135884408681,9.21676309065813,5.10587060585592,13.0204692960559,3.23044844497959,0.411147983906493,6.75868550116003,0,0.202049866376905
0,0,46.7074317968015,3.48071495766698,36.3593603010348,0,5.64440263405456,7.80809031044214,0,0,0,0,0,0,0,0,0,0,0
0.585997738254344,0.657962372776807,10.0956101572941,5.45389123059525,19.4047496658785,0.25701655186594,0,29.3872725403516,0.282718207052534,0,2.05613241492752,5.86768787909941,1.84537884239745,1.65004626297934,0,0,21.4120489359515,0,1.04348720057572
0.674494129402948,0,70.7719210592056,0,6.42018486135399,0,0,22.1333999500375,0,0,0,0,0,0,0,0,0,0,0
0,3.14839700518334,5.75926281435976,0,32.0406987905548,0,0,42.6185448262622,1.72777884430793,0,0,0,0,9.57957381455174,0,0,5.12574390478019,0,0
1.34345367564635,0.179417375500044,40.2160782222443,23.5898089686921,15.8630457731972,0.0615678342270516,3.64322994808712,11.5114747828412,0.175064094292071,0,0.186569194627429,0.397081435898712,0.111630568118745,1.0785254192754,0.0621897315424764,0,1.51774039829414,0,0.0631225775156135
0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.674140281775488,8.07453416149068,0,31.4952279957582,0,0,44.5765793061657,1.03014694743221,0,0,0,0,11.3619148613846,2.78745644599303,0,0,0,0
0.258691510373879,7.55798710038279,30.0117110345912,0.524374683190296,4.5480764188705,0,0,3.90309555854643,1.39833248850745,1.22354092744402,3.84716225900614,12.1619968187936,14.7856181503557,14.1458810368635,2.54846096030484,0,3.08507105276957,0,0
1.51548543897347,0.0612193673590577,15.51635475399,41.7892584498032,21.8660275364714,0.0906046636914054,5.08243187814897,12.590068994227,0.219165335145427,0,0.122438734718115,0.0829522427715232,0,0.656577714925894,0,0,0.407414889774529,0,0
0.407695247802268,0.496878583259014,0.318511912345522,1.61804051471525,20.4197987004714,0.318511912345522,0,34.7528347560199,0.350363103580074,0,2.54809529876417,7.27162695884826,2.28691553064085,1.38234169957956,0,0,26.5352274175054,0,1.29315836412282
1.95888841140238,0.0214868929952729,90.9934106861481,0,4.44420570118894,0,0,1.85145394642601,0,0,0,0,0,0.730554361839278,0,0,0,0,0
0,0,0,0,15.7758991259493,2.23527726035249,0,47.7718870898409,5.96073936093996,0,5.08668863734059,3.8830778048431,0,8.21034532167932,0,0,11.0760853990543,0,0
0.986660974072094,1.9052901228164,41.112170713995,15.7116607745653,13.8491648644551,0.0494776911474834,2.39547837745094,10.5556065406316,0.361306849468115,0.0698273867000774,0.728199889872236,2.51418493484107,1.7825934290434,4.3510442186914,1.17499541134316,0.0698273867000774,2.29772003607083,0,0.0748150571786544
0,1.04290366956297,30.5698933581028,1.31920847491505,29.4552680156612,0,0.330390001293342,23.0003174565849,1.30039623284853,0,0.11757651291578,0,0,7.54841212919307,5.19805763600663,0,0,0,0
0,0,97.3038554866541,0,2.69614451334591,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,3.32225913621262,0,0,27.7408637873754,11.2956810631229,0,3.32225913621262,9.00332225913621,0.0332225913621262,0.0664451827242525,0,0,45.2159468438538,0,0
1.23975537712693,0,97.5579315222366,0.644839206223738,0.116487082414611,0,0,0.32033947664018,0,0,0,0,0,0.12064733535799,0,0,0,0,0
0.717360114777618,7.59097430546498,75.2902047737055,1.30429111777749,4.23242467718795,0,0.652145558888744,0.678231381244294,0,0,0.143472022955524,0,0,9.39089604799791,0,0,0,0,0
0,0,10.3443655366475,0,38.6037786412971,0,0,15.0743668765912,2.72008575639823,0,0,0,0,10.5587565322256,22.6986466568404,0,0,0,0
0,0,0,0,2.28295819935691,1.60771704180064,0,6.22186495176849,0,0,11.2540192926045,10.2733118971061,3.64951768488746,0,0,0,61.5755627009646,0,3.13504823151125
0,4.26417056682267,79.5111804472179,0,0.15600624024961,0,0,15.600624024961,0,0,0,0,0,0.46801872074883,0,0,0,0,0
0.996532680227697,1.82985250782459,43.3295803275125,15.0156777766444,13.304612193106,0.0472859666500467,2.29889878991779,10.2586713978056,0.354835419095713,0.066734227127082,0.695942654325284,2.40281351501568,1.70362948394422,4.22828063077191,1.12294637332843,0.066734227127082,2.19593741092172,0,0.0715009576361593
0,31.5655983398663,10.4334793636154,3.33179617246945,2.99746368457459,0,0,7.11321189762509,0,0,0,0,0,30.3781415725156,7.49365921143648,0,6.68664975789716,0,0
0.380946071286604,0,95.3160196104412,0,1.6198489466013,0,0,1.47740824168544,0,0,0,0,0,1.20577712998542,0,0,0,0,0
0.380946071286604,0,95.3160196104412,0,1.6198489466013,0,0,1.47740824168544,0,0,0,0,0,1.20577712998542,0,0,0,0,0
1.51773954230667,0.0640937306717343,11.7849142586118,43.6644949574257,22.8317892085386,0.0948587213941668,5.3031152757793,13.1805552439888,0.229455555804809,0,0.128187461343469,0.0868470050602,0,0.687405261454351,0,0,0.426543777620392,0,0
0,0,90.8540540540541,0,2.94054054054054,0,0,5.66486486486486,0,0,0,0,0,0.540540540540541,0,0,0,0,0
1.0136847440446,0.819538343914026,52.7502641593719,7.3002482668568,11.7054816291117,0.0859054867834409,0.429527433917204,11.5259391617343,0.352212495812108,0,0.687243894267527,1.96122226326595,0.616801395105105,2.81684091162903,0.343621947133763,0,7.2426915907119,0,0.34877627634077
0.914242942686056,1.06928999144568,0,17.6914029084688,22.6903336184773,1.58254918733961,0,38.8259195893926,2.75876817792985,0,2.13857998289136,1.4488879384089,0,4.83319076133447,0,0,6.04683490162532,0,0
0.209859270841906,8.89638712863139,18.1301950456753,0.411488766356678,5.14772446712205,0,0,4.59427207637231,1.64595506542671,1.44021068224837,4.52843387375525,14.3156941815488,17.4039173730557,16.6447205991276,2.99975310674019,0,3.63138836309769,0,0
0,0,93.9531859557867,0,0,0,0,6.04681404421326,0,0,0,0,0,0,0,0,0,0,0
0,0,12.5196945824749,0,49.4970306629499,0,1.21197430614471,27.7905708398982,4.03587443946188,0,0,0,0,0.145436916737365,4.79941825233305,0,0,0,0
0,1.03489715199104,31.0994177974308,1.30908072664481,29.2326360125541,0,0.327853550968976,22.8237407973492,1.29041290879604,0,0.116673861554796,0,0,7.4904619118179,5.15815141933753,0,0,0,0
0,0,81.4296814296814,0,14.0637140637141,0,0,0.310800310800311,0,0,0,0,0,4.1958041958042,0,0,0,0,0
0,0,53.9915103382172,0,9.81788306175544,0,0,28.7279200328632,0,0,0,0,0,5.69628919622073,1.76639737094345,0,0,0,0
0,1.64310536792739,17.7030264178953,0.337393299369075,39.0633962009515,0,0,28.671682580384,0.684908397719221,0,0,0,0,9.90586726947603,1.99062046627754,0,0,0,0
0.69441299458056,3.0086197786936,42.881512008816,0.301918693295895,1.01520160620745,0.150959346647948,0.0754796733239739,3.59509684042087,0.754796733239739,0.150959346647948,2.32024515797896,21.3667859245505,11.1740108388811,8.11632927252691,1.57827996920429,0,2.34590824690911,0,0.469483568075117
0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.702875399361022,7.43769968051118,75.7891373801917,1.2779552715655,4.14696485623003,0,0.638977635782748,0.664536741214057,0,0,0.140575079872204,0,0,9.20127795527157,0,0,0,0,0
0,0,89.9580335731415,0,5.51558752997602,0,2.42805755395683,0.629496402877698,0,0,0,0,0,1.46882494004796,0,0,0,0,0
0,0.420693575895395,80.3865832859579,0,1.13700966458215,0,0,1.61455372370665,0,0,0,0,0,11.4155770324048,5.0255827174531,0,0,0,0
0.185768663376254,7.87513431802867,27.1586500810461,0.546378421694866,4.73892217750014,0,0,4.06687671881545,1.45700912451964,1.27488298395469,4.00859635383467,12.6723368605096,15.4060502303896,14.7394685559218,2.65539912943705,0,3.21452638097146,0,0
0,0,90.4589751650424,0,4.71549827098397,0,0,4.118201823326,0,0,0,0,0,0.707324740647595,0,0,0,0,0
8.6185493881894,0,64.4440503635396,24.6497605958503,1.18815392800142,0,0.372406455045221,0.727079269374002,0,0,0,0,0,0,0,0,0,0,0
1.2779552715655,0,97.9833865814697,0.396166134185304,0.0715654952076677,0,0,0.196805111821086,0,0,0,0,0,0.0741214057507987,0,0,0,0,0
1.88168366928315,0,21.8007275114186,42.2421573722069,19.4486229248147,0,1.99928889861335,12.0805185570112,0.54700106665208,0,0,0,0,0,0,0,0,0,0
0.726746621829212,0,7.61268482881514,39.1046660373037,29.6843316556528,0,7.78417692174486,14.2980834222448,0.111721233178972,0,0,0,0,0.565868046051492,0,0,0.111721233178972,0,0
0,0,41.5659445077917,0.954009882174078,12.690992018244,0,4.30254656024325,37.3964272139871,0,0,0,0,0,3.09007981755986,0,0,0,0,0
0,1.03414907136445,31.1492229308274,1.30813445103823,29.2115050541558,0,0.327616560375885,22.8072425411852,1.28948012731576,0,0.116589523265439,0,0,7.48504739364121,5.15442282356507,0,0,0,0
0,0.123660346248969,4.12201154163232,0,37.7164056059357,0,0,49.2992580379225,0,0,0,0,0,8.73866446826051,0,0,0,0,0
0,0,92.3809523809524,0,0,0,0,7.61904761904762,0,0,0,0,0,0,0,0,0,0,0
0.977368695734687,0.948901646344356,0,26.7922379845329,20.1356929354272,1.40437443658965,0,34.4546187787636,2.44816624756844,0,1.89780329268871,1.2857617307966,0,4.28903544147649,0,0,5.36603881007734,0,0
0.446070122223213,0,70.3051119636007,5.3439200642341,12.6237844589169,0,0.976893567668838,8.07386921224016,0,0,0,0,0,2.23035061111607,0,0,0,0,0
1.28193439899512,0.194831067620225,35.4351114622798,25.5898957974567,17.092120991106,0.0668571081261776,3.95621872404222,12.4874220844561,0.190103797348677,0,0.202597297352053,0.43119458119762,0.121220716248979,1.16628510842332,0.0675324324506844,0,1.64812901395895,0,0.0685454189374447
0,0.705616709003669,59.1800733841377,0,6.40699971775332,0,0,16.2291843070844,0,0,0,0,0,14.6556590460062,2.82246683601468,0,0,0,0
5.01331167366094,0.451243174946979,4.10856910789224,55.047154911782,11.0328956274536,0.667839898921529,0.00676864762420468,16.4026894093227,1.16420739136321,0,0.902486349893958,0.611434502053156,0,2.03961915076034,0,0,2.55178015432517,0,0
0.818928092193543,0,57.0388349514563,6.62246428289526,14.6203330965348,0,9.20948772594522,11.352514010577,0,0,0,0,0,0.337437840397821,0,0,0,0,0
1.11462776936838,0,90.5325443786982,0,4.12825099766066,0,0,3.60533920462364,0,0,0,0,0,0.619237649649099,0,0,0,0,0
1.24278245055694,0.0454648783814503,27.6749261195726,31.9499886337804,19.1745851329848,0.0672880200045465,5.16344623778131,13.3523528074562,0.162764264605592,0,0.0909297567629007,0.0616049102068652,0,0.71129802227779,0,0,0.302568765628552,0,0
0,0.0867177337765573,94.507876860818,0,4.4659632894927,0,0,0.910536204653852,0,0,0,0,0,0.0289059112588524,0,0,0,0,0
0,0.0871586287042417,94.479953515398,0,4.48866937826845,0,0,0.915165601394538,0,0,0,0,0,0.0290528762347472,0,0,0,0,0
0,1.16207951070336,0,0,17.737003058104,0,0,44.954128440367,0.611620795107034,0,0,0,0,0,0,0,35.5351681957187,0,0
0,0,0,0,3.13364055299539,0,0,70.0460829493088,0,0,4.14746543778802,0,0,0.0921658986175115,0,0,22.5806451612903,0,0
1.22389996461012,0,49.8908812079745,6.91577208918249,15.0259525775628,0,12.121033384452,14.6130706617907,0,0,0,0,0,0.209390114427274,0,0,0,0,0
0.713085111801559,0,13.8827484337595,44.8520348393012,19.0189986247644,0,9.55839657719146,11.7557174145571,0.203738603371874,0,0,0,0,0.0152803952528905,0,0,0,0,0
1.2952016689847,0.869262865090403,0,32.5365090403338,18.4457579972184,1.2865090403338,0,31.5629346314325,2.24269819193324,0,1.73852573018081,1.1778511821975,0,3.92906815020862,0,0,4.91568150208623,0,0
0.483059376048306,0.50989600805099,0,3.5759812143576,24.7433747064743,1.98591076819859,0,47.0848708487085,3.46192552834619,0,2.68366320026837,1.81818181818182,0,6.06507883260651,0,0,7.58805769875881,0,0
1.36931261149773,0.76662220150753,54.5024991562334,7.70640137574131,10.9496793687019,0.0803587213320262,0.401793606660131,10.7817296411179,0.329470757461307,0,0.642869770656209,1.83458960801016,0.576975619163948,2.63496247247714,0.321434885328105,0,6.77504379550312,0,0.326256408608026
1.60853639114509,0,98.3914636088549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.24055923044355,0.0455251093740753,27.5950450470957,31.9809340841941,19.1993043763288,0.0673771618736314,5.17028667161373,13.3700417465253,0.162979891559189,0,0.0910502187481505,0.061686523201872,0,0.712240336157408,0,0,0.302969602884471,0,0
1.8628912071535,0,83.5227272727273,0,8.50409836065574,0,0,4.22876304023845,0,0,0,0,0,1.88152011922504,0,0,0,0,0
1.24646073763031,0.0457416784451489,27.2727896477433,32.1330716909326,19.2684533366267,0.0676976840988203,5.19488242101556,13.4336448341635,0.163755208833633,0,0.0914833568902977,0.0619799742931767,0,0.715628559274354,0,0,0.304410870052466,0,0
1.86193734580831,0,46.2086300795978,9.43536749988363,13.8621235395429,0,13.6526555881395,14.6487920681469,0,0,0,0,0,0.330493878880976,0,0,0,0,0
0,0,99.8600419874038,0,0,0,0,0.139958012596221,0,0,0,0,0,0,0,0,0,0,0
0.186632023859623,7.91173403106874,26.8201196640624,0.548917717234187,4.76094633414451,0,0,4.08577754194646,1.46378057929116,1.28080800687977,4.02722631877482,12.7312315883849,15.4776499002799,14.8079702852542,2.66774010575815,0,3.22946590306113,0,0
0,1.59245421694126,12.5130152508115,0,37.3246769155387,0,0.612482391131255,31.3529736020089,4.28737673791878,0,0.612482391131255,0,0,1.24333925399645,9.84871684939058,0,0,0,0
0,0.528544807724886,0.338810774182619,0,19.8272065051669,0.338810774182619,0,34.9415551414535,0.372691851600881,0,2.71048619346095,7.73504997458919,2.4326613586312,1.17228527867186,0,0,28.226325597154,0,1.37557174318143
0,1.31386861313869,0,0,20.9016745384285,0.8587376556462,0,21.0734220695577,0.08587376556462,0,6.0111635895234,5.48733361957922,1.94933447831687,0.291970802919708,0,0,40.3520824388149,0,1.67453842851009
0.0335270451497541,0,13.8913723737148,79.8502458649978,3.03978542691104,0,1.30755476084041,1.87751452838623,0,0,0,0,0,0,0,0,0,0,0
0,0,17.4201680672269,54.5714285714286,11.3613445378151,0,12.1344537815126,4.51260504201681,0,0,0,0,0,0,0,0,0,0,0
0,0,97.7489978415048,0,0,0,0,0,0,0,0,0,0,2.25100215849522,0,0,0,0,0
0.0894721145243066,0,35.5204294661497,51.5061139278258,7.57530569639129,0,0.507008648971071,4.80167014613779,0,0,0,0,0,0,0,0,0,0,0
0.739025910426498,0,61.1112100436292,6.08850503071855,13.1938384827709,0,8.31804825928234,10.2448579823702,0,0,0,0,0,0.304514290802244,0,0,0,0,0
1.323525814054,0.777968962789598,54.1552839097426,7.56032521385992,11.1117453741835,0.0815481093070857,0.407740546535429,10.9413098257317,0.334347248159051,0,0.652384874456686,1.86174333548077,0.585515424824875,2.67396250417934,0.326192437228343,0,6.8753210956804,0,0.331085323786768
0,12.2392804528185,14.3754361479414,1.68256183608591,16.0967666899279,0,0.0038768705900597,17.0427231139025,2.28735364813523,0,3.48142978987361,2.50445840117857,0.992478871055284,11.0452043110801,1.60890129487478,0.147321082422269,16.492207490114,0,0
0,0,88.0662983425414,0,0,0,0,11.9337016574586,0,0,0,0,0,0,0,0,0,0,0
1.26607369758577,0.195510376958916,35.2974163490047,25.6684455739094,17.0952986022872,0.0670902160101652,3.9700127064803,12.5309614570097,0.190766624311732,0,0.203303684879288,0.432698009318086,0.121643371452774,1.1703515459551,0.0677678949597628,0,1.65387547649301,0,0.0687844133841592
1.26516273754603,0.195369704152029,35.3365217759343,25.6499767215474,17.0904473695349,0.0670419435391713,3.9671562195793,12.5219452321497,0.190629364709866,0,0.203157404664155,0.432386676260211,0.121555847124053,1.16950945951665,0.0677191348880518,0,1.6526854869429,0,0.0687349219113726
0,1.06382978723404,0,0,18.6274509803922,0.695313586427479,0,31.0527047698512,0.0695313586427479,0,4.86719510499235,4.44305381727159,1.57836184119038,0.236406619385343,0,0,36.0033375052149,0,1.36281462939786
1.38850060572174,0,97.2649333706085,0.722206690895536,0.130463144161774,0,0,0.358773646444879,0,0,0,0,0,0.135122542167552,0,0,0,0,0
0,0,56.5570809248555,32.0989884393064,9.26661849710983,0,2.07731213872832,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,10.8396178984414,0,0,30.8597285067873,1.00553041729512,0,1.00553041729512,16.5309200603318,4.93715434891906,1.00553041729512,0,0,31.7043740573152,0,2.11161387631976
0,0,91.0569105691057,0,3.65853658536585,0,0,5.1219512195122,0,0,0,0,0,0.16260162601626,0,0,0,0,0
0,0,95.0495049504951,0,0,0,0,4.95049504950495,0,0,0,0,0,0,0,0,0,0,0
0.500876533934385,0,0,31.1026439125613,51.0929841508354,0,5.17333905763658,11.699044756896,0,0,0,0,0,0.0733426353261064,0,0,0.357768952810275,0,0
0.478308700435261,0,68.8477543406515,5.14660161668341,13.4309083082221,0,1.04749605395322,8.65738747787822,0,0,0,0,0,2.3915435021763,0,0,0,0,0
0.211530485275819,8.96723351306512,17.4782248029863,0.414765657403567,5.18871837411862,0,0,4.63085856491083,1.65906262961427,1.45167980091248,4.56449605972626,14.4296972210701,17.5425134798839,16.7772708419743,3.023641642472,0,3.66030692658648,0,0
0.243767177968322,7.76093752856647,35.5497863990103,2.63390435794772,5.5006063708552,0.0609417944920806,0.121883588984161,6.08260050825457,0.359556587503276,0,2.31517877275414,9.56298639169729,5.29767019519657,13.5095770030044,3.35179869706443,0.426592561444564,7.01257229220372,0,0.209639773052757
0,0,94.1810344827586,0,0,0,0,5.81896551724138,0,0,0,0,0,0,0,0,0,0,0
0.711823603436012,0,7.75838485528259,39.2750451386989,29.6449089018986,0,7.76276194123762,14.0739727526399,0.109427148875636,0,0,0,0,0.554248509055097,0,0,0.109427148875636,0,0
13.1761978361669,0,74.7681607418856,9.38948995363215,0.850077279752705,0,0.231839258114374,1.58423493044822,0,0,0,0,0,0,0,0,0,0,0
0,8.38179952104003,59.1857680465275,3.42114266164899,14.5740677386247,0,0,1.43687991789258,0,0,0,0,0,5.91857680465275,0,0,7.08176530961341,0,0
0,0,0,0,4.44372886813718,0,0,11.3347287071325,1.61004669135405,0,1.61004669135405,26.4691676058606,7.90532925454838,0,0,0,43.7449686040895,0,2.88198357752375
1.29512605042017,0.193949579831933,35.5794957983193,25.4744537815126,17.1431932773109,0.0665546218487395,3.93831932773109,12.4309243697479,0.189243697478992,0,0.201680672268908,0.429243697478992,0.120672268907563,1.16100840336134,0.0672268907563025,0,1.64067226890756,0,0.0682352941176471
0,0,0,0,69.3453964874933,7.45077168706759,0,15.6998403406067,0,0,0,0,0,7.13145290047898,0,0,0.372538584353379,0,0
0,1.99170124481328,12.2821576763485,0,40.0829875518672,0,0,37.4688796680498,0,0,0,0,0,8.17427385892116,0,0,0,0,0
0.607789630364674,2.76296204415778,2.68078640535847,21.6959191267676,34.6052468370131,0,2.04198709997519,12.1604440585463,0,0,0,0,0,21.4013272140908,2.04353758372612,0,0,0,0
1.16696326983108,0.145870408728885,0,25.8351080899729,56.2301251568107,0,2.51334714239869,14.1085859322578,0,0,0,0,0,0,0,0,0,0,0
0,2.32342007434944,12.9925650557621,11.003717472119,40.1486988847584,0,0.929368029739777,10.7527881040892,0,0,0,0,0,19.0613382899628,2.78810408921933,0,0,0,0
0.187816287845852,1.08168269481592,0,7.62395005477975,71.1475922995322,0,0.864302732031372,17.9608020451107,0,0,0,0,0,1.13385388588421,0,0,0,0,0
0.747754400067298,0.0934693000084122,2.22456934020021,23.3149821940984,61.3280118145195,0,1.83386766616505,10.3909820819352,0,0,0,0,0,0.0663632030059727,0,0,0,0,0
0,0,0,11.6315378610461,88.3684621389539,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.486987972123936,0.998398027626028,6.20524435166637,15.6461240118505,43.55416905315,0,1.5749336388032,16.5657317466732,0.275329916179921,0,0.0104666071620667,0,0,10.1145221266983,4.53901863928292,0,0.0290739087835186,0,0
0,4.12551950280246,5.33038471803866,22.7894917451481,29.0425896976398,0,0.381286460517787,8.95260609295764,0,0,0,0,0,26.8921340603195,2.48598772257597,0,0,0,0
0,0,0,25.8465791292329,68.4174153420871,0,1.31306150656531,4.42294402211472,0,0,0,0,0,0,0,0,0,0,0
0,0,0,2.57931390250193,24.1423781274181,0,0.490069641475368,51.7926231622388,0,0,0,0,0,16.9202992004127,4.07531596595306,0,0,0,0
0,0,0,8.45819236346061,63.8311583695827,0,3.60882874174319,18.8819075237635,0,0,0,0,0,5.21991300144998,0,0,0,0,0
4.6875,0,0,32.984375,52.828125,0,2.078125,7.421875,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,3.2967032967033,0,0,86.5777080062794,0,0,0,0,0,8.712715855573,1.41287284144427,0,0,0,0
0,0.451691584985772,26.4871945435656,0.0542029901982926,23.7228420434527,0,0.392971678937621,34.6718460635078,0.451691584985772,0,0,0,0,6.31013144225123,7.45742806811509,0,0,0,0
0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.14016378334255,0.263317270979804,0,33.6914448218659,44.5295836953946,0,3.44945624983543,16.9260341785818,0,0,0,0,0,0,0,0,0,0,0
0.48800242398816,1.00047780535841,6.14329499236677,15.67871668473,43.6111013996201,0,1.54820589914811,16.5626565977928,0.275903460010022,0,0.0104884103066112,0,0,10.1035439173047,4.54847393630039,0,0.02913447307392,0,0
0.500210536375012,1.02550625785778,6.24800289076895,15.9078895893495,44.4366136194637,0,1.51675779955145,16.0019590335037,0.119453262417913,0,0.0107507936176122,0,0,9.85459551632179,4.34839738516809,0,0.0298633156044783,0,0
1.04779189352692,0.241984271022384,0,33.9963702359347,44.6557773744707,0,3.41197822141561,16.6460980036298,0,0,0,0,0,0,0,0,0,0,0
0,0,32.2132097334878,24.8551564310545,29.0845886442642,0,0.405561993047509,11.5295480880649,0,0,0,0,0,1.91193511008111,0,0,0,0,0
0,0,0,0,37.2395833333333,0,0,62.7604166666667,0,0,0,0,0,0,0,0,0,0,0
0.0324675324675325,0.0568181818181818,0,10.1461038961039,67.4431818181818,0,1.6112012987013,19.3952922077922,0,0,0,0,0,1.31493506493506,0,0,0,0,0
0,0,54.3035993740219,0.134138162307176,15.6941649899396,0,0.0111781801922647,27.1294433266264,0,0,0,0,0,2.72747596691259,0,0,0,0,0
0,0,81.2706270627063,0,4.82673267326733,0,0,13.9026402640264,0,0,0,0,0,0,0,0,0,0,0
0.600074516716106,1.01743977759626,5.36520355960621,18.9519653783873,50.3374747431323,0,1.58097244314518,14.3093590129401,0,0,0,0,0,6.97089549030566,0.830789733889343,0,0.0358253442815585,0,0
0,0,0,2.28102189781022,96.5328467153285,0,0,1.18613138686131,0,0,0,0,0,0,0,0,0,0,0
0,0,11.1082001571915,11.0034058160859,62.1692428608855,0,0,15.6929525805606,0,0,0,0,0,0.0261985852763951,0,0,0,0,0
0.443709784661681,0.936161420295153,7.23789996794694,14.4146077208152,40.9415654081203,0,2.1491447659464,17.6670666677263,0.264901363977123,0,0.00953644910317643,0,0,11.3624142050707,4.54650210993936,0,0.0264901363977123,0,0
0,0,65.9698590179873,0,23.869713174526,0,0,9.91735537190083,0,0,0,0,0,0.243072435585805,0,0,0,0,0
0,0,42.9450757575758,1.75189393939394,11.3636363636364,0,6.58143939393939,37.3579545454545,0,0,0,0,0,0,0,0,0,0,0
0,2.36989288084179,13.2524409896673,9.74499952602142,40.5346478339179,0,0.947957152336714,10.9678642525358,0,0,0,0,0,19.338325907669,2.84387145701014,0,0,0,0
0.478315871234512,0.980618926459292,6.27693203916764,15.3960598194679,43.1715055099133,0,1.80903345926605,16.8124459217504,0.270426943318855,0,0.0102802217101149,0,0,10.2790794632582,4.48674565303681,0,0.0285561714169858,0,0
0.645341639710874,0.0798690148157022,4.4806517311609,23.3121680444072,56.7197795615191,0,2.06062058224512,11.5179106265724,0,0,0,0,0,1.05826444630805,0.0455253384449503,0,0.0798690148157022,0,0
0,0,0,0.962250185048113,87.6387860843819,0,0,11.3989637305699,0,0,0,0,0,0,0,0,0,0,0
0,0,0,16.3948138854036,46.6959431200335,0,2.59305729820159,34.3161856963614,0,0,0,0,0,0,0,0,0,0,0
0,0,0,5.72910917319792,86.9742797218236,0,0,7.29661110497847,0,0,0,0,0,0,0,0,0,0,0
0,0.3382949932341,19.8376184032476,0.040595399188092,18.6366711772666,0,0.341677943166441,34.2320703653586,1.0148849797023,0,0,0,0,10.3382949932341,15.2198917456022,0,0,0,0
0.141793690180787,0,0,1.47110953562566,63.9844026940801,0,0,34.4026940801134,0,0,0,0,0,0,0,0,0,0,0
0,0,41.901329128182,0.27033115566569,3.46924983104303,0,0.0225275963054742,49.1777427348502,0,0,0,0,0,5.15881955395359,0,0,0,0,0
0,1.22996187118199,0,5.84641876101841,80.7920954450412,0,0.159895043253659,11.9716288795047,0,0,0,0,0,0,0,0,0,0,0
